merged_person_id,first_abs,last_abs,first_ts,frames,age_mode,gender_mode
2405,2025-08-16 17:23:47.847,2025-08-16 17:23:47.847,05:42:47.847,1,27,Female
2406,2025-08-16 17:23:51.447,2025-08-16 17:23:51.447,05:42:51.447,1,0,
2407,2025-08-16 17:23:51.847,2025-08-16 17:23:51.847,05:42:51.847,1,0,
2408,2025-08-16 17:23:52.247,2025-08-16 17:23:52.247,05:42:52.247,1,0,
2409,2025-08-16 17:23:54.647,2025-08-16 17:23:54.647,05:42:54.647,1,0,
2410,2025-08-16 17:23:55.047,2025-08-16 17:23:55.047,05:42:55.047,1,0,
2411,2025-08-16 17:23:55.447,2025-08-16 17:23:55.447,05:42:55.447,1,0,
2412,2025-08-16 17:23:55.847,2025-08-16 17:23:55.847,05:42:55.847,1,0,
2413,2025-08-16 17:23:56.247,2025-08-16 17:23:56.247,05:42:56.247,1,0,
2414,2025-08-16 17:23:58.647,2025-08-16 17:23:58.647,05:42:58.647,1,0,
2415,2025-08-16 17:23:59.047,2025-08-16 17:23:59.047,05:42:59.047,1,0,
2416,2025-08-16 17:24:01.846,2025-08-16 17:24:01.846,05:43:01.847,1,0,
2417,2025-08-16 17:24:02.246,2025-08-16 17:24:02.246,05:43:02.247,1,0,
2418,2025-08-16 17:24:02.646,2025-08-16 17:24:02.646,05:43:02.647,1,0,
2419,2025-08-16 17:24:11.446,2025-08-16 17:24:11.446,05:43:11.447,1,29,Female
2420,2025-08-16 17:24:15.446,2025-08-16 17:24:15.446,05:43:15.446,1,25,Female
2421,2025-08-16 17:24:15.846,2025-08-16 17:24:16.246,05:43:15.846,2,22,Female
2422,2025-08-16 17:24:19.046,2025-08-16 17:24:19.046,05:43:19.046,1,25,Female
2423,2025-08-16 17:24:32.245,2025-08-16 17:24:32.645,05:43:32.246,2,38,Female
2424,2025-08-16 17:24:39.045,2025-08-16 17:24:39.045,05:43:39.046,1,33,Female
2425,2025-08-16 17:24:49.045,2025-08-16 17:24:49.045,05:43:49.045,1,44,Male
2426,2025-08-16 17:25:01.044,2025-08-16 17:25:01.044,05:44:01.045,1,0,
2427,2025-08-16 17:25:09.844,2025-08-16 17:25:10.644,05:44:09.845,2,28,Male
2428,2025-08-16 17:25:10.644,2025-08-16 17:25:10.644,05:44:10.645,1,0,
2429,2025-08-16 17:25:13.044,2025-08-16 17:25:13.044,05:44:13.045,1,0,
2430,2025-08-16 17:25:28.244,2025-08-16 17:25:28.244,05:44:28.244,1,38,Male
2431,2025-08-16 17:25:35.043,2025-08-16 17:25:35.043,05:44:35.044,1,31,Female
2432,2025-08-16 17:25:36.243,2025-08-16 17:25:37.043,05:44:36.244,3,29,Female
2433,2025-08-16 17:25:49.443,2025-08-16 17:25:49.443,05:44:49.443,1,25,Female
2434,2025-08-16 17:26:04.576,2025-08-16 17:26:04.576,05:45:04.576,1,0,
2435,2025-08-16 17:26:05.509,2025-08-16 17:26:05.509,05:45:05.509,1,0,
2436,2025-08-16 17:26:05.976,2025-08-16 17:26:06.442,05:45:05.976,2,0,
2437,2025-08-16 17:26:05.976,2025-08-16 17:26:05.976,05:45:05.976,1,0,
2438,2025-08-16 17:26:20.908,2025-08-16 17:26:20.908,05:45:20.909,1,0,
2439,2025-08-16 17:26:44.708,2025-08-16 17:26:44.708,05:45:44.708,1,0,
2440,2025-08-16 17:26:47.974,2025-08-16 17:26:47.974,05:45:47.975,1,29,Male
2441,2025-08-16 17:26:49.841,2025-08-16 17:26:49.841,05:45:49.841,1,39,Male
2442,2025-08-16 17:26:50.774,2025-08-16 17:26:50.774,05:45:50.775,1,32,Male
2443,2025-08-16 17:26:52.641,2025-08-16 17:26:52.641,05:45:52.641,1,34,Male
2444,2025-08-16 17:26:53.574,2025-08-16 17:26:53.574,05:45:53.575,1,28,Female
2445,2025-08-16 17:27:01.974,2025-08-16 17:27:01.974,05:46:01.974,1,0,
2446,2025-08-16 17:27:10.840,2025-08-16 17:27:10.840,05:46:10.841,1,25,Male
2447,2025-08-16 17:27:16.907,2025-08-16 17:27:16.907,05:46:16.907,1,34,Male
2448,2025-08-16 17:27:17.840,2025-08-16 17:27:17.840,05:46:17.840,1,28,Male
2449,2025-08-16 17:27:23.440,2025-08-16 17:27:23.440,05:46:23.440,1,39,Male
2450,2025-08-16 17:27:32.773,2025-08-16 17:27:53.305,05:46:32.773,12,29,Male
2451,2025-08-16 17:27:39.306,2025-08-16 17:27:39.306,05:46:39.306,1,35,Male
2452,2025-08-16 17:27:58.439,2025-08-16 17:27:58.439,05:46:58.439,1,32,Female
2453,2025-08-16 17:28:14.771,2025-08-16 17:28:14.771,05:47:14.772,1,23,Male
2454,2025-08-16 17:28:16.171,2025-08-16 17:28:16.171,05:47:16.172,1,25,Female
2455,2025-08-16 17:28:17.571,2025-08-16 17:28:17.571,05:47:17.572,1,0,
2456,2025-08-16 17:28:18.505,2025-08-16 17:28:18.505,05:47:18.505,1,0,
2457,2025-08-16 17:28:19.904,2025-08-16 17:28:19.904,05:47:19.905,1,26,Male
2458,2025-08-16 17:28:21.771,2025-08-16 17:28:21.771,05:47:21.772,1,0,
2459,2025-08-16 17:28:33.437,2025-08-16 17:28:33.437,05:47:33.438,1,28,Male
2460,2025-08-16 17:29:02.370,2025-08-16 17:29:02.370,05:48:02.370,1,23,Male
2461,2025-08-16 17:29:18.703,2025-08-16 17:29:18.703,05:48:18.703,1,0,
2462,2025-08-16 17:29:23.369,2025-08-16 17:29:23.369,05:48:23.370,1,28,Male
2463,2025-08-16 17:29:30.369,2025-08-16 17:29:30.369,05:48:30.369,1,34,Female
2464,2025-08-16 17:29:54.168,2025-08-16 17:29:54.168,05:48:54.169,1,22,Male
2465,2025-08-16 17:30:06.301,2025-08-16 17:30:06.301,05:49:06.301,1,0,
2466,2025-08-16 17:30:09.101,2025-08-16 17:30:09.101,05:49:09.101,1,0,
2467,2025-08-16 17:30:16.567,2025-08-16 17:30:16.567,05:49:16.568,1,24,Male
2468,2025-08-16 17:30:39.433,2025-08-16 17:30:39.900,05:49:39.434,2,32,Female
2469,2025-08-16 17:30:41.766,2025-08-16 17:30:41.766,05:49:41.767,1,23,Female
2470,2025-08-16 17:30:44.100,2025-08-16 17:30:44.100,05:49:44.100,1,0,
2471,2025-08-16 17:30:47.366,2025-08-16 17:30:47.366,05:49:47.367,1,23,Female
2472,2025-08-16 17:30:47.833,2025-08-16 17:30:47.833,05:49:47.833,1,24,Female
2473,2025-08-16 17:30:55.299,2025-08-16 17:30:55.299,05:49:55.300,1,0,
2474,2025-08-16 17:31:05.099,2025-08-16 17:31:06.499,05:50:05.099,2,30,Male
2475,2025-08-16 17:31:07.432,2025-08-16 17:31:07.432,05:50:07.433,1,27,Male
2476,2025-08-16 17:31:07.899,2025-08-16 17:31:07.899,05:50:07.899,1,29,Female
2477,2025-08-16 17:31:28.898,2025-08-16 17:31:28.898,05:50:28.899,1,0,
2478,2025-08-16 17:31:33.098,2025-08-16 17:31:33.098,05:50:33.099,1,35,Male
2479,2025-08-16 17:31:33.565,2025-08-16 17:31:33.565,05:50:33.565,1,23,Female
2480,2025-08-16 17:31:34.031,2025-08-16 17:31:35.431,05:50:34.032,4,25,Female
2481,2025-08-16 17:31:37.765,2025-08-16 17:31:37.765,05:50:37.765,1,25,Female
2482,2025-08-16 17:31:47.098,2025-08-16 17:31:47.098,05:50:47.098,1,0,
2483,2025-08-16 17:31:47.564,2025-08-16 17:32:25.830,05:50:47.565,65,28,Female
2484,2025-08-16 17:32:02.964,2025-08-16 17:32:02.964,05:51:02.964,1,30,Female
2485,2025-08-16 17:32:04.364,2025-08-16 17:32:07.164,05:51:04.364,2,34,Female
2486,2025-08-16 17:32:23.496,2025-08-16 17:32:23.496,05:51:23.497,1,0,
2487,2025-08-16 17:32:34.696,2025-08-16 17:32:34.696,05:51:34.696,1,37,Female
2488,2025-08-16 17:32:55.229,2025-08-16 17:32:55.229,05:51:55.229,1,0,
2489,2025-08-16 17:32:59.429,2025-08-16 17:32:59.429,05:51:59.429,1,26,Male
2490,2025-08-16 17:33:04.562,2025-08-16 17:33:04.562,05:52:04.562,1,0,
2491,2025-08-16 17:33:05.028,2025-08-16 17:33:41.894,05:52:05.029,29,0,
2492,2025-08-16 17:33:06.895,2025-08-16 17:33:08.762,05:52:06.895,5,30,Male
2493,2025-08-16 17:33:08.762,2025-08-16 17:35:14.757,05:52:08.762,79,0,Male
2494,2025-08-16 17:33:13.428,2025-08-16 17:33:13.428,05:52:13.429,1,0,
2495,2025-08-16 17:33:21.361,2025-08-16 17:33:21.361,05:52:21.362,1,37,Male
2496,2025-08-16 17:33:24.628,2025-08-16 17:33:24.628,05:52:24.628,1,29,Male
2497,2025-08-16 17:33:34.427,2025-08-16 18:23:47.594,05:52:34.428,4,24,Male
2498,2025-08-16 17:33:46.560,2025-08-16 17:33:46.560,05:52:46.561,1,0,
2499,2025-08-16 17:33:47.960,2025-08-16 17:33:48.427,05:52:47.961,2,32,Male
2500,2025-08-16 17:33:48.427,2025-08-16 17:33:48.427,05:52:48.427,1,0,
2501,2025-08-16 17:33:52.160,2025-08-16 17:33:52.160,05:52:52.161,1,35,Male
2502,2025-08-16 17:34:00.560,2025-08-16 17:34:00.560,05:53:00.560,1,27,Male
2503,2025-08-16 17:34:06.626,2025-08-16 17:34:06.626,05:53:06.627,1,29,Male
2504,2025-08-16 17:34:31.359,2025-08-16 17:34:31.359,05:53:31.359,1,30,Male
2505,2025-08-16 17:34:44.425,2025-08-16 17:34:44.425,05:53:44.425,1,24,Male
2506,2025-08-16 17:35:00.758,2025-08-16 17:35:00.758,05:54:00.758,1,27,Female
2507,2025-08-16 17:35:04.024,2025-08-16 17:35:04.024,05:54:04.025,1,0,
2508,2025-08-16 17:35:07.291,2025-08-16 17:35:07.758,05:54:07.291,2,26,Female
2509,2025-08-16 17:35:13.824,2025-08-16 17:35:13.824,05:54:13.825,1,29,Female
2510,2025-08-16 17:35:14.291,2025-08-16 17:35:14.291,05:54:14.291,1,29,Female
2511,2025-08-16 17:35:14.757,2025-08-16 17:35:14.757,05:54:14.758,1,25,Female
2512,2025-08-16 17:35:15.224,2025-08-16 17:35:15.224,05:54:15.224,1,0,
2513,2025-08-16 17:35:15.691,2025-08-16 17:35:15.691,05:54:15.691,1,0,
2514,2025-08-16 17:35:19.424,2025-08-16 17:35:19.424,05:54:19.424,1,0,
2515,2025-08-16 17:35:22.224,2025-08-16 17:35:22.224,05:54:22.224,1,33,Male
2516,2025-08-16 17:35:23.157,2025-08-16 17:35:23.157,05:54:23.158,1,0,
2517,2025-08-16 17:35:27.824,2025-08-16 17:35:31.690,05:54:27.824,2,24,Female
2518,2025-08-16 17:35:27.824,2025-08-16 17:35:29.690,05:54:27.824,2,0,
2519,2025-08-16 17:35:32.223,2025-08-16 17:35:32.223,05:54:32.224,1,39,Male
2520,2025-08-16 17:35:45.023,2025-08-16 17:35:45.023,05:54:45.023,1,27,Female
2521,2025-08-16 17:35:52.489,2025-08-16 17:35:52.489,05:54:52.490,1,0,
2522,2025-08-16 17:35:55.689,2025-08-16 17:35:55.689,05:54:55.690,1,0,
2523,2025-08-16 17:36:02.089,2025-08-16 17:36:02.089,05:55:02.090,1,0,
2524,2025-08-16 17:36:05.289,2025-08-16 17:36:05.289,05:55:05.289,1,24,Female
2525,2025-08-16 17:36:06.889,2025-08-16 17:36:07.956,05:55:06.889,2,0,
2526,2025-08-16 17:36:09.022,2025-08-16 17:36:09.555,05:55:09.023,2,29,Female
2527,2025-08-16 17:36:10.089,2025-08-16 17:36:10.089,05:55:10.089,1,29,Male
2528,2025-08-16 17:36:12.755,2025-08-16 17:36:12.755,05:55:12.756,1,29,Male
2529,2025-08-16 17:36:20.755,2025-08-16 17:36:20.755,05:55:20.756,1,28,Female
2530,2025-08-16 17:36:21.822,2025-08-16 17:36:21.822,05:55:21.822,1,29,Female
2531,2025-08-16 17:36:35.155,2025-08-16 17:36:35.155,05:55:35.155,1,0,
2532,2025-08-16 17:36:44.221,2025-08-16 17:36:44.221,05:55:44.222,1,42,Male
2533,2025-08-16 17:36:46.888,2025-08-16 17:36:46.888,05:55:46.888,1,0,
2534,2025-08-16 17:36:47.421,2025-08-16 17:36:47.954,05:55:47.421,2,0,
2535,2025-08-16 17:36:47.954,2025-08-16 17:36:47.954,05:55:47.955,1,0,
2536,2025-08-16 17:36:48.488,2025-08-16 17:36:48.488,05:55:48.488,1,26,Male
2537,2025-08-16 17:36:48.488,2025-08-16 17:36:48.488,05:55:48.488,1,30,Male
2538,2025-08-16 17:36:50.087,2025-08-16 17:36:50.621,05:55:50.088,2,0,
2539,2025-08-16 17:36:56.487,2025-08-16 17:37:19.420,05:55:56.488,4,23,Female
2540,2025-08-16 17:37:00.220,2025-08-16 17:37:02.354,05:56:00.221,2,27,Female
2541,2025-08-16 17:37:00.754,2025-08-16 17:37:13.020,05:56:00.754,3,25,Female
2542,2025-08-16 17:37:05.554,2025-08-16 17:37:05.554,05:56:05.554,1,22,Male
2543,2025-08-16 17:37:07.687,2025-08-16 17:37:09.820,05:56:07.687,3,28,Female
2544,2025-08-16 17:37:13.020,2025-08-16 17:37:15.153,05:56:13.021,3,29,Male
2545,2025-08-16 17:37:28.486,2025-08-16 17:37:28.486,05:56:28.487,1,44,Female
2546,2025-08-16 17:37:30.086,2025-08-16 17:37:30.086,05:56:30.087,1,29,Female
2547,2025-08-16 17:37:30.086,2025-08-16 17:37:43.419,05:56:30.087,25,27,Male
2548,2025-08-16 17:37:35.953,2025-08-16 17:37:35.953,05:56:35.953,1,0,
2549,2025-08-16 17:37:36.486,2025-08-16 17:37:36.486,05:56:36.486,1,0,
2550,2025-08-16 17:37:41.819,2025-08-16 17:37:41.819,05:56:41.820,1,31,Female
2551,2025-08-16 17:37:42.352,2025-08-16 17:37:42.352,05:56:42.353,1,27,Male
2552,2025-08-16 17:37:46.086,2025-08-16 17:37:46.086,05:56:46.086,1,0,
2553,2025-08-16 17:37:46.619,2025-08-16 17:37:46.619,05:56:46.619,1,32,Male
2554,2025-08-16 17:37:47.152,2025-08-16 17:37:56.752,05:56:47.153,19,26,Male
2555,2025-08-16 17:37:51.419,2025-08-16 17:37:51.419,05:56:51.419,1,0,
2556,2025-08-16 17:37:54.085,2025-08-16 17:37:54.085,05:56:54.086,1,0,
2557,2025-08-16 17:37:57.819,2025-08-16 17:37:57.819,05:56:57.819,1,30,Male
2558,2025-08-16 17:38:02.085,2025-08-16 17:38:02.085,05:57:02.086,1,30,Female
2559,2025-08-16 17:38:02.618,2025-08-16 17:38:02.618,05:57:02.619,1,25,Female
2560,2025-08-16 17:38:03.152,2025-08-16 17:38:03.152,05:57:03.152,1,33,Male
2561,2025-08-16 17:38:05.285,2025-08-16 17:38:05.285,05:57:05.285,1,29,Female
2562,2025-08-16 17:38:05.285,2025-08-16 17:38:05.285,05:57:05.285,1,27,Female
2563,2025-08-16 17:38:09.018,2025-08-16 17:38:09.018,05:57:09.019,1,0,
2564,2025-08-16 17:38:11.685,2025-08-16 17:38:20.218,05:57:11.685,15,24,Female
2565,2025-08-16 17:38:12.751,2025-08-16 17:38:13.818,05:57:12.752,3,24,Male
2566,2025-08-16 17:38:27.684,2025-08-16 17:38:28.218,05:57:27.685,2,26,Female
2567,2025-08-16 17:38:36.217,2025-08-16 17:38:36.217,05:57:36.218,1,24,Male
2568,2025-08-16 17:38:36.751,2025-08-16 17:38:36.751,05:57:36.751,1,32,Female
2569,2025-08-16 17:38:41.550,2025-08-16 17:38:41.550,05:57:41.551,1,0,
2570,2025-08-16 17:38:43.684,2025-08-16 17:38:43.684,05:57:43.684,1,49,Female
2571,2025-08-16 17:38:44.217,2025-08-16 17:38:44.217,05:57:44.218,1,31,Male
2572,2025-08-16 17:38:47.417,2025-08-16 17:40:45.813,05:57:47.417,15,26,Female
2573,2025-08-16 17:38:47.950,2025-08-16 17:38:47.950,05:57:47.951,1,30,Male
2574,2025-08-16 17:38:49.017,2025-08-16 17:38:49.017,05:57:49.017,1,28,Female
2575,2025-08-16 17:38:50.617,2025-08-16 17:38:50.617,05:57:50.617,1,27,Male
2576,2025-08-16 17:38:54.350,2025-08-16 17:38:54.350,05:57:54.350,1,25,Female
2577,2025-08-16 17:38:56.483,2025-08-16 17:38:56.483,05:57:56.484,1,23,Male
2578,2025-08-16 17:38:57.550,2025-08-16 17:38:57.550,05:57:57.550,1,0,
2579,2025-08-16 17:39:00.750,2025-08-16 17:39:00.750,05:58:00.750,1,0,
2580,2025-08-16 17:39:05.016,2025-08-16 17:39:05.016,05:58:05.017,1,27,Male
2581,2025-08-16 17:39:08.750,2025-08-16 17:39:08.750,05:58:08.750,1,0,
2582,2025-08-16 17:39:09.283,2025-08-16 17:39:23.149,05:58:09.283,8,0,
2583,2025-08-16 17:39:14.083,2025-08-16 17:39:30.082,05:58:14.083,2,0,
2584,2025-08-16 17:39:36.482,2025-08-16 17:39:36.482,05:58:36.482,1,30,Female
2585,2025-08-16 17:39:48.215,2025-08-16 17:39:48.215,05:58:48.215,1,28,Female
2586,2025-08-16 17:39:49.281,2025-08-16 17:39:49.281,05:58:49.282,1,0,
2587,2025-08-16 17:40:12.747,2025-08-16 17:40:12.747,05:59:12.748,1,30,Female
2588,2025-08-16 17:40:14.881,2025-08-16 17:40:14.881,05:59:14.881,1,44,Male
2589,2025-08-16 17:40:15.414,2025-08-16 17:40:25.547,05:59:15.414,15,29,Female
2590,2025-08-16 17:40:18.081,2025-08-16 17:40:20.747,05:59:18.081,5,27,Female
2591,2025-08-16 17:40:34.613,2025-08-16 17:40:34.613,05:59:34.614,1,27,Female
2592,2025-08-16 17:40:36.747,2025-08-16 17:40:36.747,05:59:36.747,1,46,Male
2593,2025-08-16 17:40:42.613,2025-08-16 17:40:43.146,05:59:42.614,2,26,Male
2594,2025-08-16 17:40:42.613,2025-08-16 17:40:42.613,05:59:42.614,1,0,
2595,2025-08-16 17:40:46.346,2025-08-16 17:40:46.346,05:59:46.347,1,29,Female
2596,2025-08-16 17:40:49.546,2025-08-16 17:40:49.546,05:59:49.547,1,0,
2597,2025-08-16 17:40:56.479,2025-08-16 17:40:56.479,05:59:56.480,1,48,Male
2598,2025-08-16 17:40:57.013,2025-08-16 17:40:57.013,05:59:57.013,1,28,Male
2599,2025-08-16 17:40:58.079,2025-08-16 17:40:58.079,05:59:58.080,1,27,Male
2600,2025-08-16 17:40:58.079,2025-08-16 17:40:58.079,05:59:58.080,1,0,
2601,2025-08-16 17:41:05.546,2025-08-16 17:41:11.945,06:00:05.546,2,26,Female
2602,2025-08-16 17:41:06.079,2025-08-16 17:41:06.612,06:00:06.079,2,25,Female
2603,2025-08-16 17:41:10.345,2025-08-16 17:41:10.345,06:00:10.346,1,26,Female
2604,2025-08-16 17:41:15.679,2025-08-16 17:41:18.879,06:00:15.679,3,25,Male
2605,2025-08-16 17:41:15.679,2025-08-16 17:41:17.812,06:00:15.679,3,25,Female
2606,2025-08-16 17:41:19.945,2025-08-16 17:41:19.945,06:00:19.946,1,0,
2607,2025-08-16 17:41:28.145,2025-08-16 17:41:28.145,06:00:28.145,1,22,Male
2608,2025-08-16 17:41:31.745,2025-08-16 17:41:31.745,06:00:31.745,1,0,
2609,2025-08-16 17:41:32.345,2025-08-16 17:41:32.345,06:00:32.345,1,23,Female
2610,2025-08-16 17:41:32.945,2025-08-16 17:41:35.945,06:00:32.945,6,22,Female
2611,2025-08-16 17:41:33.545,2025-08-16 17:41:33.545,06:00:33.545,1,0,
2612,2025-08-16 17:41:34.145,2025-08-16 17:41:34.145,06:00:34.145,1,0,
2613,2025-08-16 17:41:37.745,2025-08-16 17:41:37.745,06:00:37.745,1,27,Male
2614,2025-08-16 17:41:38.945,2025-08-16 17:41:38.945,06:00:38.945,1,48,Female
2615,2025-08-16 17:41:38.945,2025-08-16 17:41:38.945,06:00:38.945,1,36,Female
2616,2025-08-16 17:41:40.144,2025-08-16 17:41:40.144,06:00:40.145,1,28,Male
2617,2025-08-16 17:41:40.144,2025-08-16 17:41:40.144,06:00:40.145,1,28,Female
2618,2025-08-16 17:41:40.144,2025-08-16 17:41:40.144,06:00:40.145,1,0,
2619,2025-08-16 17:41:48.544,2025-08-16 17:41:48.544,06:00:48.545,1,32,Male
2620,2025-08-16 17:41:53.344,2025-08-16 17:41:55.744,06:00:53.345,3,29,Male
2621,2025-08-16 17:41:55.744,2025-08-16 17:41:55.744,06:00:55.744,1,27,Female
2622,2025-08-16 17:41:56.944,2025-08-16 17:41:56.944,06:00:56.944,1,25,Male
2623,2025-08-16 17:42:19.143,2025-08-16 17:42:28.143,06:01:19.144,2,23,Female
2624,2025-08-16 17:42:23.943,2025-08-16 17:42:23.943,06:01:23.944,1,0,
2625,2025-08-16 17:42:27.543,2025-08-16 17:42:27.543,06:01:27.543,1,0,
2626,2025-08-16 17:42:40.742,2025-08-16 17:42:40.742,06:01:40.743,1,34,Male
2627,2025-08-16 17:42:46.742,2025-08-16 17:42:47.942,06:01:46.743,3,30,Male
2628,2025-08-16 17:42:50.342,2025-08-16 17:42:50.342,06:01:50.343,1,26,Female
2629,2025-08-16 17:42:50.942,2025-08-16 17:42:50.942,06:01:50.943,1,30,Female
2630,2025-08-16 17:42:52.742,2025-08-16 17:42:52.742,06:01:52.743,1,0,
2631,2025-08-16 17:42:54.542,2025-08-16 17:42:54.542,06:01:54.542,1,34,Male
2632,2025-08-16 17:42:56.342,2025-08-16 17:42:56.342,06:01:56.342,1,36,Male
2633,2025-08-16 17:42:58.742,2025-08-16 17:43:20.941,06:01:58.742,38,27,Male
2634,2025-08-16 17:43:08.342,2025-08-16 17:43:08.342,06:02:08.342,1,28,Male
2635,2025-08-16 17:43:13.141,2025-08-16 17:43:13.141,06:02:13.142,1,25,Male
2636,2025-08-16 17:43:13.741,2025-08-16 17:43:13.741,06:02:13.742,1,30,Male
2637,2025-08-16 17:43:17.341,2025-08-16 17:43:17.341,06:02:17.342,1,40,Female
2638,2025-08-16 17:43:19.141,2025-08-16 17:43:19.141,06:02:19.142,1,0,
2639,2025-08-16 17:43:19.741,2025-08-16 17:43:20.941,06:02:19.742,3,0,
2640,2025-08-16 17:43:20.941,2025-08-16 17:43:20.941,06:02:20.942,1,0,
2641,2025-08-16 17:43:22.741,2025-08-16 17:43:22.741,06:02:22.742,1,27,Male
2642,2025-08-16 17:43:23.941,2025-08-16 17:43:23.941,06:02:23.942,1,0,
2643,2025-08-16 17:43:24.541,2025-08-16 17:43:24.541,06:02:24.541,1,0,
2644,2025-08-16 17:43:31.141,2025-08-16 17:43:31.141,06:02:31.141,1,25,Male
2645,2025-08-16 17:43:32.341,2025-08-16 17:43:32.341,06:02:32.341,1,33,Female
2646,2025-08-16 17:43:34.141,2025-08-16 17:43:34.141,06:02:34.141,1,31,Female
2647,2025-08-16 17:43:37.741,2025-08-16 17:43:37.741,06:02:37.741,1,26,Male
2648,2025-08-16 17:43:45.540,2025-08-16 17:43:45.540,06:02:45.541,1,0,
2649,2025-08-16 17:43:53.940,2025-08-16 17:43:53.940,06:02:53.941,1,0,
2650,2025-08-16 17:43:55.740,2025-08-16 17:43:59.340,06:02:55.740,7,26,Female
2651,2025-08-16 17:44:05.340,2025-08-16 17:44:05.340,06:03:05.340,1,24,Male
2652,2025-08-16 17:44:05.940,2025-08-16 17:44:08.940,06:03:05.940,6,27,Female
2653,2025-08-16 17:44:08.340,2025-08-16 17:44:08.340,06:03:08.340,1,0,
2654,2025-08-16 17:44:13.739,2025-08-16 17:44:14.339,06:03:13.740,2,27,Male
2655,2025-08-16 17:45:05.938,2025-08-16 17:45:05.938,06:04:05.938,1,26,Female
2656,2025-08-16 17:45:11.937,2025-08-16 17:45:13.137,06:04:11.938,2,31,Female
2657,2025-08-16 17:45:14.937,2025-08-16 17:45:16.137,06:04:14.938,3,0,
2658,2025-08-16 17:45:29.337,2025-08-16 17:45:29.337,06:04:29.337,1,0,
2659,2025-08-16 17:45:34.137,2025-08-16 17:45:34.137,06:04:34.137,1,32,Female
2660,2025-08-16 17:45:38.937,2025-08-16 17:45:38.937,06:04:38.937,1,0,
2661,2025-08-16 17:45:42.536,2025-08-16 17:45:42.536,06:04:42.537,1,0,
2662,2025-08-16 17:45:58.736,2025-08-16 17:45:58.736,06:04:58.736,1,0,
2663,2025-08-16 17:45:59.336,2025-08-16 17:45:59.336,06:04:59.336,1,0,
2664,2025-08-16 17:46:27.535,2025-08-16 17:46:28.135,06:05:27.535,2,27,Female
2665,2025-08-16 17:46:32.335,2025-08-16 17:46:32.335,06:05:32.335,1,0,
2666,2025-08-16 17:46:34.135,2025-08-16 17:46:34.135,06:05:34.135,1,24,Male
2667,2025-08-16 17:46:36.535,2025-08-16 17:46:36.535,06:05:36.535,1,0,
2668,2025-08-16 17:46:37.735,2025-08-16 17:46:37.735,06:05:37.735,1,32,Male
2669,2025-08-16 17:46:41.334,2025-08-16 17:46:41.334,06:05:41.335,1,31,Male
2670,2025-08-16 17:46:50.334,2025-08-16 17:46:50.334,06:05:50.335,1,31,Male
2671,2025-08-16 17:46:52.134,2025-08-16 17:46:52.134,06:05:52.135,1,28,Female
2672,2025-08-16 17:46:52.734,2025-08-16 17:46:52.734,06:05:52.735,1,26,Male
2673,2025-08-16 17:46:56.334,2025-08-16 17:46:56.334,06:05:56.334,1,31,Male
2674,2025-08-16 17:46:56.934,2025-08-16 17:46:56.934,06:05:56.934,1,29,Male
2675,2025-08-16 17:47:01.134,2025-08-16 17:47:07.134,06:06:01.134,10,26,Male
2676,2025-08-16 17:47:02.334,2025-08-16 17:47:02.334,06:06:02.334,1,27,Male
2677,2025-08-16 17:47:06.534,2025-08-16 17:47:06.534,06:06:06.534,1,0,
2678,2025-08-16 17:47:28.133,2025-08-16 17:47:28.133,06:06:28.133,1,30,Male
2679,2025-08-16 17:47:41.332,2025-08-16 17:47:41.332,06:06:41.333,1,27,Female
2680,2025-08-16 17:47:52.732,2025-08-16 17:47:53.332,06:06:52.733,2,30,Female
2681,2025-08-16 17:47:56.332,2025-08-16 17:47:58.132,06:06:56.332,3,0,
2682,2025-08-16 17:47:58.132,2025-08-16 17:47:58.132,06:06:58.132,1,0,
2683,2025-08-16 17:48:17.931,2025-08-16 17:48:17.931,06:07:17.932,1,27,Male
2684,2025-08-16 17:48:18.531,2025-08-16 17:48:18.531,06:07:18.532,1,30,Female
2685,2025-08-16 17:48:19.131,2025-08-16 17:48:19.131,06:07:19.132,1,28,Male
2686,2025-08-16 17:48:20.331,2025-08-16 17:48:20.331,06:07:20.332,1,27,Female
2687,2025-08-16 17:48:20.331,2025-08-16 17:48:24.531,06:07:20.332,5,27,Female
2688,2025-08-16 17:48:24.531,2025-08-16 17:48:24.531,06:07:24.531,1,32,Male
2689,2025-08-16 17:48:32.331,2025-08-16 17:48:32.331,06:07:32.331,1,0,
2690,2025-08-16 17:48:32.931,2025-08-16 17:48:32.931,06:07:32.931,1,38,Male
2691,2025-08-16 17:48:49.130,2025-08-16 17:48:49.130,06:07:49.131,1,24,Male
2692,2025-08-16 17:48:49.130,2025-08-16 17:48:49.730,06:07:49.131,2,0,
2693,2025-08-16 17:48:50.330,2025-08-16 17:48:50.330,06:07:50.331,1,22,Female
2694,2025-08-16 17:48:59.330,2025-08-16 17:48:59.330,06:07:59.330,1,0,
2695,2025-08-16 17:49:08.330,2025-08-16 17:49:12.529,06:08:08.330,3,23,Female
2696,2025-08-16 17:49:08.330,2025-08-16 17:49:08.330,06:08:08.330,1,0,
2697,2025-08-16 17:49:10.129,2025-08-16 17:49:10.129,06:08:10.130,1,23,Male
2698,2025-08-16 17:49:25.129,2025-08-16 17:50:13.127,06:08:25.129,16,0,
2699,2025-08-16 17:49:35.929,2025-08-16 17:49:35.929,06:08:35.929,1,0,
